Page,Section,Content
474,HN34[,"Antitrust & Trade Law > Public Enforcement > State Civil Actions
Civil Procedure > Judgments > Summary Judgment > Evidentiary Considerations
Civil Procedure > ... > Summary Judgment > Burdens of Proof > General Overview"
474,HN35[,"Civil Procedure > ... > Summary Judgment > Entitlement as Matter of Law > Appropriateness
Civil Procedure > ... > Summary Judgment > Entitlement as Matter of Law > General Overview
Civil Procedure > Judgments > Relief From Judgments > General Overview
Civil Procedure > Judgments > Relief From Judgments > Motions for New Trials"
474,HN36[,"Civil Procedure > ... > Summary Judgment > Appellate Review > Appealability
Civil Procedure > Judgments > Summary Judgment > General Overview
Civil Procedure > ... > Summary Judgment > Appellate Review > General Overview
Civil Procedure > Judgments > Relief From Judgments > General Overview
Civil Procedure > Judgments > Relief From Judgments > Motions for New Trials
Civil Procedure > Appeals > Appellate Jurisdiction > General Overview
25 Cal. 4th 826, *826; 24 P.3d 493, **493; 107 Cal. Rptr. 2d 841, ***841; 2001 Cal. LEXIS 3758, ****1"
475,HN37[,"Civil Procedure > Appeals > Standards of Review > Abuse of Discretion
Civil Procedure > Judgments > Relief From Judgments > Motions for New Trials"
475,HN38[,"Civil Procedure > Appeals > Standards of Review > De Novo Review
Civil Procedure > ... > Summary Judgment > Entitlement as Matter of Law > General Overview
Civil Procedure > Judgments > Relief From Judgments > Motions for New Trials"
475,HN39[,"Civil Procedure > Appeals > Standards of Review > De Novo Review
Civil Procedure > ... > Summary Judgment > Entitlement as Matter of Law > General Overview"
475,HN40[,"Civil Procedure > Appeals > Standards of Review > De Novo Review
Governments > Courts > Judicial Precedent"
476,HN41[,"Page 14 of 42
 
Civil Procedure > ... > Summary Judgment > Entitlement as Matter of Law > General Overview
Civil Procedure > ... > Summary Judgment > Appellate Review > General Overview"
476,HN42[,"Evidence > Burdens of Proof > Allocation
Evidence > Inferences & Presumptions > General Overview
Evidence > Burdens of Proof > General Overview"
476,HN43[,"Antitrust & Trade Law > Public Enforcement > State Civil Actions
Criminal Law & Procedure > ... > Acts & Mental States > Mens Rea > Knowledge"
476,HN44[,Antitrust & Trade Law > Public Enforcement > State Civil Actions
476,HN45[,"Antitrust & Trade Law > Public Enforcement > State Civil Actions
Evidence > ... > Testimony > Expert Witnesses > General Overview
25 Cal. 4th 826, *826; 24 P.3d 493, **493; 107 Cal. Rptr. 2d 841, ***841; 2001 Cal. LEXIS 3758, ****1"
505,Core Terms,"misappropriation, trade secret, single claim, disclosure, occurring, purposes, misuse, improper means, parties, 
secret, infringement, patent, separate claim, give rise, confidential, continuing wrong, cause of action, source code"
505,Headnotes,"Torts > Business Torts > Unfair Business Practices > General Overview
Trade Secrets Law > Trade Secret Determination Factors > Economic Value"
,,
505,HN1[,"Trade Secrets Law > Misappropriation Actions > Elements of Misappropriation > Acquisition
Antitrust & Trade Law > ... > Intellectual Property > Bad Faith, Fraud & Nonuse > General Overview
Trade Secrets Law > Misappropriation Actions > Definitions of Misappropriation"
506,HN2[,Torts > Business Torts > Unfair Business Practices > General Overview
506,HN3[,"Trade Secrets Law > Federal Versus State Law > Antitrust Law
Torts > Business Torts > Unfair Business Practices > General Overview
Trade Secrets Law > Federal Versus State Law > General Overview
Trade Secrets Law > Misappropriation Actions > General Overview
Trade Secrets Law > Misappropriation Actions > Elements of Misappropriation > Acquisition
Trade Secrets Law > Misappropriation Actions > Elements of Misappropriation > Improper Means
Trade Secrets Law > Misappropriation Actions > Unfair Competition
Trade Secrets Law > Nonprotected Information > Reverse Engineering
Trademark Law > ... > Unfair Competition > Federal Unfair Competition Law > General Overview"
506,HN4[,"Governments > Legislation > Statute of Limitations > Time Limitations
Torts > Business Torts > Unfair Business Practices > General Overview"
506,HN5[,Civil Procedure > ... > Statute of Limitations > Tolling of Statute of Limitations > Discovery Rule
507,HN6[,"Governments > Legislation > Statute of Limitations > General Overview
Trade Secrets Law > Trade Secret Determination Factors > Continuous Use
Antitrust & Trade Law > ... > Intellectual Property > Bad Faith, Fraud & Nonuse > General Overview
Antitrust & Trade Law > ... > Intellectual Property > Bad Faith, Fraud & Nonuse > Misappropriation
Torts > Business Torts > Unfair Business Practices > General Overview
Trade Secrets Law > Civil Actions > Defenses > Statute of Limitations
Trade Secrets Law > Misappropriation Actions > General Overview
Trade Secrets Law > Misappropriation Actions > Definitions of Misappropriation
Trade Secrets Law > Misappropriation Actions > Elements of Misappropriation > Acquisition
Trade Secrets Law > Misappropriation Actions > Elements of Misappropriation > Disclosures
Trade Secrets Law > Misappropriation Actions > Elements of Misappropriation > Improper Means"
508,HN7[,"Page 4 of 15
 
Governments > Legislation > Statute of Limitations > General Overview
Trade Secrets Law > Misappropriation Actions > Elements of Misappropriation > Acquisition
Antitrust & Trade Law > ... > Intellectual Property > Bad Faith, Fraud & Nonuse > General Overview
Antitrust & Trade Law > ... > Intellectual Property > Bad Faith, Fraud & Nonuse > Misappropriation
Civil Procedure > ... > Statute of Limitations > Tolling of Statute of Limitations > Discovery Rule
Torts > Business Torts > Unfair Business Practices > General Overview
Torts > Procedural Matters > Statute of Limitations > General Overview
Trade Secrets Law > Civil Actions > Defenses > Statute of Limitations
Trade Secrets Law > Misappropriation Actions > General Overview"
508,HN8[,"Antitrust & Trade Law > ... > Intellectual Property > Bad Faith, Fraud & Nonuse > Misappropriation
Governments > Legislation > Statute of Limitations > General Overview
Trade Secrets Law > Civil Actions > Defenses > Statute of Limitations
Antitrust & Trade Law > ... > Intellectual Property > Bad Faith, Fraud & Nonuse > General Overview
Torts > Business Torts > Unfair Business Practices > General Overview"
508,HN9[,"Antitrust & Trade Law > ... > Intellectual Property > Bad Faith, Fraud & Nonuse > Misappropriation
Governments > Legislation > Statute of Limitations > General Overview
Trade Secrets Law > Civil Actions > Defenses > Statute of Limitations
Antitrust & Trade Law > ... > Intellectual Property > Bad Faith, Fraud & Nonuse > General Overview
Torts > Business Torts > Unfair Business Practices > General Overview"
509,HN10[,Governments > Legislation > Statute of Limitations > General Overview
509,HN11[,Torts > Business Torts > Unfair Business Practices > General Overview
509,HN12[,"Torts > Business Torts > Unfair Business Practices > General Overview
Trade Secrets Law > Federal Versus State Law > Common Law
Trade Secrets Law > Misappropriation Actions > General Overview"
509,HN13[,"Torts > Procedural Matters > Multiple Defendants > General Overview
Trade Secrets Law > Misappropriation Actions > General Overview
Torts > Business Torts > Unfair Business Practices > General Overview
Trade Secrets Law > Civil Actions > General Overview"
510,HN14[,"Page 6 of 15
 
Trade Secrets Law > Misappropriation Actions > Elements of Misappropriation > Acquisition
Torts > Business Torts > Unfair Business Practices > General Overview
Trade Secrets Law > Trade Secret Determination Factors > Definition Under Uniform Act
Trade Secrets Law > Misappropriation Actions > Definitions of Misappropriation
Trade Secrets Law > Misappropriation Actions > Elements of Misappropriation > Disclosures
Trade Secrets Law > Misappropriation Actions > Elements of Misappropriation > Improper Means"
510,HN15[,"Trade Secrets Law > Trade Secret Determination Factors > Continuous Use
Torts > Business Torts > Unfair Business Practices > General Overview
Torts > Business Torts > Unfair Business Practices > Defenses
Torts > Procedural Matters > Multiple Defendants > General Overview
Trade Secrets Law > Civil Actions > Defenses > Statute of Limitations
Trade Secrets Law > Misappropriation Actions > General Overview
Trade Secrets Law > Misappropriation Actions > Elements of Misappropriation > Use"
510,HN16[,"Torts > Business Torts > Unfair Business Practices > General Overview
Trade Secrets Law > Trade Secret Determination Factors > Property Rights"
510,HN17[,"Torts > Business Torts > Unfair Business Practices > General Overview
Trade Secrets Law > Trade Secret Determination Factors > Definition Under Uniform Act"
511,HN18[,"Civil Procedure > ... > Defenses, Demurrers & Objections > Affirmative Defenses > General Overview
Torts > Business Torts > Unfair Business Practices > General Overview"
511,HN19[,"Civil Procedure > Remedies > General Overview
Trade Secrets Law > ... > Remedies > Injunctions > General Overview
Torts > Business Torts > Unfair Business Practices > General Overview
Trade Secrets Law > Civil Actions > Remedies > General Overview
Trade Secrets Law > Misappropriation Actions > Elements of Misappropriation > Use"
520,Core Terms,"prospective economic advantage, intentional interference, remote, disgorgement, restitution, indirect, interfere, 
profits, damages, specific intent, expectancy, wrongful act, unfair competition, economic relations, courts, intent 
requirement, derivative, disruption, alleges, court of appeals, customers, tort of interference, defendant's conduct, 
interfering, principles, injuries, dictum, cases, third party, italics"
520,Headnotes,"Civil Procedure > ... > Responses > Defenses, Demurrers & Objections > Defects of Form
Civil Procedure > Appeals > Standards of Review > General Overview"
,,
520,HN1[,Antitrust & Trade Law > Regulated Practices > Trade Practices & Unfair Competition > General Overview
521,HN2[,"Antitrust & Trade Law > Regulated Practices > Trade Practices & Unfair Competition > General Overview
Civil Procedure > ... > Justiciability > Standing > General Overview
Trademark Law > ... > Federal Unfair Competition Law > Lanham Act > Standing"
521,HN3[,"Antitrust & Trade Law > Regulated Practices > Trade Practices & Unfair Competition > General Overview
Trademark Law > ... > Federal Unfair Competition Law > False Advertising > General Overview"
521,HN4[,"Antitrust & Trade Law > Regulated Practices > Trade Practices & Unfair Competition > General Overview
Criminal Law & Procedure > ... > Bribery > Public Officials > Elements
Business & Corporate Compliance > ... > Recordkeeping & Reporting Requirements > Issuers of 
Securities > Foreign Corrupt Practices Act"
521,HN5[,"Antitrust & Trade Law > Regulated Practices > Trade Practices & Unfair Competition > General Overview
Civil Procedure > Remedies > Damages > General Overview"
522,HN6[,"Antitrust & Trade Law > Regulated Practices > Trade Practices & Unfair Competition > General Overview
Civil Procedure > Remedies > Injunctions > General Overview
Criminal Law & Procedure > Sentencing > Restitution
Civil Procedure > Remedies > General Overview"
522,HN7[,"Antitrust & Trade Law > Regulated Practices > Trade Practices & Unfair Competition > General Overview
Civil Procedure > Remedies > General Overview"
522,HN8[,"Antitrust & Trade Law > Regulated Practices > Trade Practices & Unfair Competition > General Overview
Civil Procedure > Remedies > General Overview"
522,HN9[,Antitrust & Trade Law > Regulated Practices > Trade Practices & Unfair Competition > General Overview
522,HN10[,"Governments > Legislation > Interpretation
29 Cal. 4th 1134, *1134; 63 P.3d 937, **937; 131 Cal. Rptr. 2d 29, ***29; 2003 Cal. LEXIS 1301, ****1"
523,HN11[,"Antitrust & Trade Law > Regulated Practices > Trade Practices & Unfair Competition > General Overview
Civil Procedure > Remedies > General Overview"
523,HN12[,Governments > Legislation > Interpretation
523,HN13[,"Antitrust & Trade Law > Regulated Practices > Trade Practices & Unfair Competition > General Overview
Civil Procedure > Remedies > Damages > Punitive Damages
Governments > Legislation > Interpretation
Civil Procedure > Remedies > General Overview"
523,HN14[,"Antitrust & Trade Law > Regulated Practices > Trade Practices & Unfair Competition > General Overview
Civil Procedure > Remedies > General Overview
29 Cal. 4th 1134, *1134; 63 P.3d 937, **937; 131 Cal. Rptr. 2d 29, ***29; 2003 Cal. LEXIS 1301, ****1"
524,HN15[,"Antitrust & Trade Law > Regulated Practices > Trade Practices & Unfair Competition > General Overview
Civil Procedure > Remedies > General Overview"
524,HN16[,"Antitrust & Trade Law > Regulated Practices > Trade Practices & Unfair Competition > General Overview
Civil Procedure > Remedies > General Overview"
524,HN17[,"Estate, Gift & Trust Law > Trusts > Constructive Trusts
Real Property Law > Trusts > General Overview
Estate, Gift & Trust Law > Trusts > General Overview"
524,HN18[,"Antitrust & Trade Law > Regulated Practices > Trade Practices & Unfair Competition > General Overview
Civil Procedure > Remedies > Damages > General Overview
Torts > Business Torts > Unfair Business Practices > Remedies
Torts > Business Torts > General Overview
Torts > Business Torts > Unfair Business Practices > General Overview"
525,HN19[,Civil Procedure > Remedies > Damages > General Overview
525,HN20[,"Banking Law > ... > Criminal Offenses > Bank Fraud > Penalties
Torts > Business Torts > Unfair Business Practices > Elements
Antitrust & Trade Law > Regulated Practices > Trade Practices & Unfair Competition > General Overview
Torts > ... > Commercial Interference > Prospective Advantage > General Overview
Torts > ... > Prospective Advantage > Intentional Interference > Elements"
525,HN21[,"Governments > Legislation > Effect & Operation > General Overview
Torts > ... > Prospective Advantage > Intentional Interference > Elements
Torts > Business Torts > Commercial Interference > General Overview
Torts > ... > Commercial Interference > Prospective Advantage > General Overview"
525,HN22[,"Torts > ... > Prospective Advantage > Intentional Interference > Elements
Torts > ... > Commercial Interference > Prospective Advantage > General Overview
29 Cal. 4th 1134, *1134; 63 P.3d 937, **937; 131 Cal. Rptr. 2d 29, ***29; 2003 Cal. LEXIS 1301, ****1"
526,HN23[,"Torts > ... > Prospective Advantage > Intentional Interference > Elements
Torts > ... > Commercial Interference > Prospective Advantage > General Overview
Torts > ... > Prospective Advantage > Intentional Interference > Remedies"
526,HN24[,"Governments > Legislation > Effect & Operation > General Overview
Torts > ... > Prospective Advantage > Intentional Interference > Elements
Torts > ... > Commercial Interference > Prospective Advantage > General Overview"
526,HN25[,"Torts > ... > Prospective Advantage > Intentional Interference > Elements
Torts > ... > Commercial Interference > Prospective Advantage > General Overview"
526,HN26[,"Admiralty & Maritime Law > Maritime Forfeitures & Penalties > General Overview
Torts > ... > Prospective Advantage > Intentional Interference > Elements
Torts > Business Torts > General Overview
29 Cal. 4th 1134, *1134; 63 P.3d 937, **937; 131 Cal. Rptr. 2d 29, ***29; 2003 Cal. LEXIS 1301, ****1"
527,HN27[,"Governments > Legislation > Effect & Operation > General Overview
Torts > ... > Prospective Advantage > Intentional Interference > Elements
Torts > Business Torts > General Overview
Torts > Business Torts > Commercial Interference > General Overview
Torts > ... > Commercial Interference > Prospective Advantage > General Overview"
527,HN28[,"Criminal Law & Procedure > ... > Acts & Mental States > Mens Rea > General Intent
Torts > ... > Prospective Advantage > Intentional Interference > Elements
Torts > ... > Commercial Interference > Prospective Advantage > General Overview"
527,HN29[,"Torts > ... > Commercial Interference > Contracts > General Overview
29 Cal. 4th 1134, *1134; 63 P.3d 937, **937; 131 Cal. Rptr. 2d 29, ***29; 2003 Cal. LEXIS 1301, ****1"
528,HN30[,"Torts > ... > Commercial Interference > Prospective Advantage > General Overview
Torts > Business Torts > Commercial Interference > General Overview"
528,HN31[,Torts > ... > Commercial Interference > Prospective Advantage > General Overview
528,HN32[,"Business & Corporate Compliance > ... > Recordkeeping & Reporting Requirements > Issuers of 
Securities > Foreign Corrupt Practices Act
Criminal Law & Procedure > ... > Bribery > Public Officials > Elements
Torts > ... > Commercial Interference > Prospective Advantage > General Overview
Torts > Business Torts > Commercial Interference > General Overview"
529,HN33[,"Page 10 of 47
 
Governments > Legislation > Effect & Operation > General Overview
Torts > ... > Prospective Advantage > Intentional Interference > Elements
Torts > Business Torts > Commercial Interference > General Overview
Torts > ... > Commercial Interference > Prospective Advantage > General Overview"
529,HN34[,"Torts > ... > Prospective Advantage > Intentional Interference > Elements
Torts > Business Torts > Commercial Interference > General Overview
Torts > ... > Commercial Interference > Prospective Advantage > General Overview"
529,HN35[,"Torts > ... > Prospective Advantage > Intentional Interference > Elements
Torts > Business Torts > Commercial Interference > General Overview
Torts > ... > Commercial Interference > Prospective Advantage > General Overview"
529,HN36[,Torts > ... > Commercial Interference > Prospective Advantage > General Overview
567,Core Terms,"wine, labeling, regulations, food, preempt, federal regulation, federal law, grapes, pure food, state regulation, brand 
name, preemption, appellation, state law, consumers, italics, grandfather clause, brand, geographic, stringent, 
brand-name, Alcohol, FAA Act, misbranding, misleading, license, bottle, beverage, obstacle, stricter"
567,Headnotes,Antitrust & Trade Law > Consumer Protection > Deceptive Labeling & Packaging > General Overview
,,
568,HN1[,"Antitrust & Trade Law > Consumer Protection > Deceptive Labeling & Packaging > General Overview
International Trade Law > General Overview"
568,HN2[,Antitrust & Trade Law > Consumer Protection > Deceptive Labeling & Packaging > General Overview
568,HN3[,"Antitrust & Trade Law > Consumer Protection > Deceptive Labeling & Packaging > General Overview
Civil Procedure > ... > Jurisdiction > Jurisdictional Sources > General Overview
Civil Procedure > Appeals > Appellate Jurisdiction > State Court Review"
568,HN4[,"Constitutional Law > Supremacy Clause > Federal Preemption
Governments > Federal Government > US Congress
International Trade Law > General Overview
Constitutional Law > Supremacy Clause > General Overview
Governments > Federal Government > General Overview
33 Cal. 4th 943, *943; 95 P.3d 422, **422; 17 Cal. Rptr. 3d 180, ***180; 2004 Cal. LEXIS 7082, ****1"
569,HN5[,"Constitutional Law > Supremacy Clause > General Overview
Evidence > Burdens of Proof > General Overview"
569,HN6[,"Antitrust & Trade Law > Consumer Protection > Deceptive Labeling & Packaging > General Overview
Business & Corporate Compliance > ... > Governments > Agriculture & Food > Distribution, Processing & 
Storage
Antitrust & Trade Law > Consumer Protection > Consumer Product Safety Act > General Overview
Business & Corporate Compliance > ... > Governments > Agriculture & Food > Product Promotions
Governments > Police Powers"
569,HN7[,Governments > State & Territorial Governments > Licenses
570,HN8[,"Page 4 of 44
 
Banking Law > Consumer Protection > State Law > General Overview
Constitutional Law > Supremacy Clause > General Overview
Business & Corporate Compliance > ... > Governments > Agriculture & Food > Distribution, Processing & 
Storage
Antitrust & Trade Law > Consumer Protection > Deceptive Labeling & Packaging > General Overview
Governments > Police Powers"
570,HN9[,"Antitrust & Trade Law > Consumer Protection > Deceptive Labeling & Packaging > General Overview
Constitutional Law > Supremacy Clause > General Overview"
570,HN10[,"Criminal Law & Procedure > ... > Alcohol Related Offenses > Distribution & Sale > Elements
International Trade Law > General Overview
Antitrust & Trade Law > Consumer Protection > Deceptive Labeling & Packaging > General Overview
Criminal Law & Procedure > Criminal Offenses > Alcohol Related Offenses > General Overview
Criminal Law & Procedure > ... > Alcohol Related Offenses > Distribution & Sale > General Overview
Criminal Law & Procedure > ... > Alcohol Related Offenses > Transportation > Elements"
571,HN11[,Governments > Legislation > Interpretation
571,HN12[,"Antitrust & Trade Law > Consumer Protection > Deceptive Labeling & Packaging > General Overview
Business & Corporate Compliance > ... > Governments > Agriculture & Food > Distribution, Processing & 
Storage"
571,HN13[,"Antitrust & Trade Law > Consumer Protection > Deceptive Labeling & Packaging > General Overview
Business & Corporate Compliance > ... > Governments > Agriculture & Food > Distribution, Processing & 
Storage"
571,HN14[,Business & Corporate Compliance > ... > Governments > Agriculture & Food > Product Quality
571,HN15[,"Constitutional Law > Supremacy Clause > General Overview
33 Cal. 4th 943, *943; 95 P.3d 422, **422; 17 Cal. Rptr. 3d 180, ***180; 2004 Cal. LEXIS 7082, ****1"
572,HN16[,"Administrative Law > Agency Rulemaking > Rule Application & Interpretation > General Overview
Constitutional Law > Supremacy Clause > Federal Preemption
Governments > Federal Government > Claims By & Against
Constitutional Law > Supremacy Clause > General Overview"
572,HN17[,Constitutional Law > Supremacy Clause > General Overview
572,HN18[,"Antitrust & Trade Law > Consumer Protection > Deceptive Labeling & Packaging > General Overview
Constitutional Law > Supremacy Clause > General Overview"
573,HN19[,"Page 7 of 44
 
Constitutional Law > Supremacy Clause > General Overview"
573,HN20[,"Antitrust & Trade Law > Consumer Protection > Deceptive Labeling & Packaging > General Overview
Business & Corporate Compliance > ... > Governments > Agriculture & Food > Product Quality"
573,HN21[,"Antitrust & Trade Law > Consumer Protection > Deceptive Labeling & Packaging > General Overview
Business & Corporate Compliance > ... > Governments > Agriculture & Food > Product Quality
International Trade Law > General Overview"
587,HN7[,"htm> [as of Aug. 5, 2004].)
19  See generally, California Wine Industry, supra, at pages 26 (?œthe French viticultural journal, Revue Viticole, in 1862, credited 
California with being the only wine-producing area of North America capable of competing with the product from Europe?? and 
133 (noting that 35 medals were awarded to California wines at the Paris Exposition Universelle in 1889).
20  In addition?”and belying Bronco's claims that this and similar statutes lacked detail?”the statute contained various other 
provisions dealing comprehensively with the production and labeling of wine. (See Stats. 1887, ch. 36, Â§Â§ 3??, pp. 47??9.)
21  The Ex parte Kohler decision proceeded to construe the act's labeling requirements as prohibiting the sale of wines not 
meeting the definition of pure wines under the act, but as not subjecting to penalty a merchant who sells wine that is pure but 
lacks the required labels. ( Ex parte Kohler, supra, 74 Cal. at pp. 44??5.) 
22  (1887 Colo. Sess. Laws, Â§ 2, p. 18 et seq.) The legislation required that wine be ?œpure?â€”defined as made from ?œthe juice of 
the grape?â€”and specified that ?œ[n]o vinous ??liquors shall be offered or exposed for sale in this State, unless the ??package, 
containing such liquors, shall be plainly??marked with ?œthe word ?˜pure??wine,??and displaying ?œthe name or brand of the particular 
kind of wine so offered or exposed.??(Id., Â§Â§ 3 & 4, pp. 18??9.) 
33 Cal. 4th 943, *961; 95 P.3d 422, **432; 17 Cal. Rptr. 3d 180, ***192; 2004 Cal. LEXIS 7082, ****30"
609,HN21[,"htm # alcohol> [as of Aug. 5, 2004].) 
CA(18)[
] (18) Nor, contrary to the assertions of Bronco and suggestions by the Court of Appeal below, can a 
COLA properly be viewed as conferring a ?œright??on the holder to market wines in interstate or foreign commerce so 
long as the bare BATF labeling regulations are satisfied."
611,Core Terms,"underlying action, anti-SLAPP, matter of law, Stock, motion to strike, lawsuit, cause of action, prevailing, malicious 
prosecution action, special motion, exemption, cases, probable cause, defendants', malicious prosecution, 
malicious prosecution claim, probability, malice, allegations, initiate, pension plan, trial court, termination, 
deposition, diaries, declaration, illegality, codefendants, demonstrates, complaints"
611,Headnotes,"Civil Procedure > ... > Defenses, Demurrers & Objections > Motions to Strike > General Overview"
,,
612,HN1[,"Civil Procedure > ... > Defenses, Demurrers & Objections > Motions to Strike > General Overview"
612,HN2[,"Civil Procedure > ... > Defenses, Demurrers & Objections > Motions to Strike > General Overview
Governments > Legislation > Interpretation"
612,HN3[,"Civil Procedure > ... > Defenses, Demurrers & Objections > Motions to Strike > General Overview
Torts > Intentional Torts > Malicious Prosecution > General Overview"
613,HN4[,"Civil Procedure > ... > Defenses, Demurrers & Objections > Motions to Strike > General Overview"
613,HN5[,Governments > Legislation > Effect & Operation > Retrospective Operation
613,HN6[,"Civil Procedure > ... > Defenses, Demurrers & Objections > Motions to Strike > General Overview
Governments > Legislation > Effect & Operation > Retrospective Operation"
613,HN7[,"Civil Procedure > ... > Defenses, Demurrers & Objections > Motions to Strike > General Overview"
613,HN8[,"Civil Procedure > ... > Defenses, Demurrers & Objections > Motions to Strike > General Overview
Torts > Intentional Torts > Malicious Prosecution > General Overview"
614,HN9[,"Civil Procedure > ... > Defenses, Demurrers & Objections > Motions to Strike > General Overview
Torts > Intentional Torts > Malicious Prosecution > General Overview"
614,HN10[,"Civil Procedure > Remedies > Writs > General Overview
Civil Procedure > ... > Defenses, Demurrers & Objections > Motions to Strike > General Overview"
614,HN11[,"Civil Procedure > ... > Defenses, Demurrers & Objections > Motions to Strike > General Overview
Torts > Intentional Torts > Malicious Prosecution > General Overview"
615,HN12[,"Civil Procedure > ... > Defenses, Demurrers & Objections > Motions to Strike > General Overview"
615,HN13[,"Civil Procedure > ... > Defenses, Demurrers & Objections > Motions to Strike > General Overview
Evidence > Burdens of Proof > Burden Shifting
Torts > Intentional Torts > Malicious Prosecution > General Overview"
615,HN14[,"Civil Procedure > ... > Defenses, Demurrers & Objections > Motions to Strike > General Overview
Evidence > Burdens of Proof > Burden Shifting"
616,HN15[,"Page 6 of 33
 
Civil Procedure > ... > Defenses, Demurrers & Objections > Motions to Strike > General Overview
Evidence > Burdens of Proof > General Overview"
616,HN16[,"Business & Corporate Compliance > ... > Whistleblower Protection Act > Scope & Definitions > Protected 
Activities"
616,HN17[,"Labor & Employment Law > ... > Whistleblower Protection Act > Evidence > Burdens of Proof
Labor & Employment Law > ... > Whistleblower Protection Act > Scope & Definitions > General Overview"
616,HN18[,Antitrust & Trade Law > Exemptions & Immunities > Noerr-Pennington Doctrine > Sham Exception
617,HN19[,"Page 7 of 33
 
Governments > Courts > Authority to Adjudicate"
617,HN20[,"Evidence > Burdens of Proof > General Overview
Torts > Intentional Torts > Malicious Prosecution > General Overview"
617,HN21[,"Civil Procedure > ... > Defenses, Demurrers & Objections > Motions to Strike > General Overview
Evidence > Burdens of Proof > General Overview
Torts > ... > Malicious Prosecution > Elements > General Overview"
617,HN22[,"Evidence > Burdens of Proof > General Overview
Torts > ... > Elements > Lack of Probable Cause > Determinations of Probable Cause
Torts > ... > Malicious Prosecution > Elements > Favorable Termination
Torts > ... > Malicious Prosecution > Elements > Malice"
618,HN23[,"Evidence > Burdens of Proof > General Overview
Torts > ... > Malicious Prosecution > Elements > Malice"
618,HN24[,Civil Procedure > Appeals > Appellate Briefs
618,HN25[,"Civil Procedure > Appeals > Frivolous Appeals
Civil Procedure > ... > Defenses, Demurrers & Objections > Motions to Strike > General Overview"
644,Core Terms,"damages, purchaser, Shoe, pass-on, overcharge, Cartwright Act, Pharmacies, Manufacturers, antitrust, indirect, 
prices, suits, consumers, anti trust law, measured, cases, antitrust violation, violators, injunctive relief, restitution, 
buyer, legislative history, price-fixing, duplicative, tertiary, drugs, summary judgment, lost profits, Hart-Scott-Rodino 
Act, wholesalers"
644,Headnotes,Governments > Legislation > Interpretation
,,
645,HN1[,"Page 2 of 25
 
Antitrust & Trade Law > Regulated Practices > Price Fixing & Restraints of Trade > General Overview
Antitrust & Trade Law > Regulated Practices > Private Actions > State Regulation"
645,HN2[,"Governments > Legislation > Effect & Operation > Amendments
Governments > Legislation > Interpretation"
645,HN3[,Governments > Legislation > Interpretation
645,HN4[,"Antitrust & Trade Law > ... > Private Actions > Purchasers > General Overview
Antitrust & Trade Law > Regulated Practices > Private Actions > State Regulation"
645,HN5[,"Civil Procedure > ... > Justiciability > Standing > Injury in Fact
Torts > Business Torts > Unfair Business Practices > General Overview"
646,HN6[,"Civil Procedure > ... > Justiciability > Standing > General Overview
Contracts Law > Remedies > Restitution
Torts > Business Torts > Unfair Business Practices > Remedies
Civil Procedure > Remedies > Damages > General Overview"
646,HN7[,"Civil Procedure > ... > Justiciability > Standing > General Overview
Torts > Business Torts > Unfair Business Practices > Remedies
Civil Procedure > Remedies > Injunctions > General Overview"
646,HN8[,"Civil Procedure > Appeals > Standards of Review > De Novo Review
Civil Procedure > Appeals > Standards of Review > Questions of Fact & Law"
646,HN9[,"Civil Procedure > Remedies > Injunctions > General Overview
Contracts Law > Remedies > Restitution
Torts > Business Torts > Unfair Business Practices > Remedies"
669,Core Terms,"patent, settlement, generic, antitrust, monopoly, invalid, brand, anti trust law, anticompetitive, challenger, Cartwright 
Act, patent law, rule of reason, patentee, parties, innovation, settle, litigation costs, effects, restraint of trade, 
infringement, courts, manufacturer, settlement agreement, profits, procompetitive, collateral, expiration, cases, 
consumers"
,,
670,Headnotes,"Page 2 of 45
 
Business & Corporate Compliance > ... > Governments > Agriculture & Food > Federal Food, Drug & Cosmetic 
Act"
670,HN1[,"Antitrust & Trade Law > Regulated Practices > Price Fixing & Restraints of Trade > General Overview
Antitrust & Trade Law > Regulated Practices > Monopolies & Monopolization > General Overview"
670,HN2[,"Antitrust & Trade Law > Regulated Practices > Price Fixing & Restraints of Trade > General Overview
Governments > Courts > Common Law"
670,HN3[,"Antitrust & Trade Law > Regulated Practices > Intellectual Property > General Overview
Governments > Legislation > Interpretation
Patent Law > Jurisdiction & Review > General Overview
Patent Law > Infringement Actions > Exclusive Rights > Manufacture, Sale & Use
61 Cal. 4th 116, *116; 348 P.3d 845, **845; 187 Cal. Rptr. 3d 632, ***632; 2015 Cal. LEXIS 2486, ****1"
671,HN4[,"Antitrust & Trade Law > Regulated Practices > Price Fixing & Restraints of Trade > General Overview
Governments > Legislation > Interpretation"
671,HN5[,"Antitrust & Trade Law > Regulated Practices > Price Fixing & Restraints of Trade > General Overview
Governments > Courts > Judicial Precedent
Patent Law > Jurisdiction & Review > General Overview
Patent Law > Infringement Actions > Exclusive Rights > Manufacture, Sale & Use"
